cssl	halichoeres_miniatus	Hmi-AMac_023
cssl	halichoeres_miniatus	Hmi-AMac_024
cssl	halichoeres_miniatus	Hmi-AMac_025
cssl	halichoeres_miniatus	Hmi-AMac_026
cssl	halichoeres_miniatus	Hmi-AMac_027
cssl	halichoeres_miniatus	Hmi-AMac_028
cssl	halichoeres_miniatus	Hmi-AMac_029
cssl	halichoeres_miniatus	Hmi-AMac_030
cssl	halichoeres_miniatus	Hmi-AMac_031
cssl	halichoeres_miniatus	Hmi-AMac_032
cssl	halichoeres_miniatus	Hmi-AMac_033
cssl	halichoeres_miniatus	Hmi-AMac_034
cssl	halichoeres_miniatus	Hmi-AMac_035
cssl	halichoeres_miniatus	Hmi-AMac_036
cssl	halichoeres_miniatus	Hmi-AMac_037
cssl	halichoeres_miniatus	Hmi-AMac_038
cssl	halichoeres_miniatus	Hmi-AMac_039
cssl	halichoeres_miniatus	Hmi-AMac_040
cssl	halichoeres_miniatus	Hmi-AMac_041
cssl	halichoeres_miniatus	Hmi-AMac_042
cssl	halichoeres_miniatus	Hmi-AMac_043
cssl	halichoeres_miniatus	Hmi-AMac_044
cssl	halichoeres_miniatus	Hmi-AMac_045
cssl	halichoeres_miniatus	Hmi-AMac_046
cssl	halichoeres_miniatus	Hmi-AMac_047
cssl	halichoeres_miniatus	Hmi-AMac_048
cssl	halichoeres_miniatus	Hmi-AMac_049
cssl	halichoeres_miniatus	Hmi-CBas_001
cssl	halichoeres_miniatus	Hmi-CBas_002
cssl	halichoeres_miniatus	Hmi-CBas_003
cssl	halichoeres_miniatus	Hmi-CBas_004
cssl	halichoeres_miniatus	Hmi-CBas_005
cssl	halichoeres_miniatus	Hmi-CBas_006
cssl	halichoeres_miniatus	Hmi-CBas_007
cssl	halichoeres_miniatus	Hmi-CBas_008
cssl	halichoeres_miniatus	Hmi-CBas_009
cssl	halichoeres_miniatus	Hmi-CBas_010
cssl	halichoeres_miniatus	Hmi-CBas_011
cssl	halichoeres_miniatus	Hmi-CBas_012
cssl	halichoeres_miniatus	Hmi-CBas_013
cssl	halichoeres_miniatus	Hmi-CBas_014
cssl	halichoeres_miniatus	Hmi-CBas_015
cssl	halichoeres_miniatus	Hmi-CBas_016
cssl	halichoeres_miniatus	Hmi-CBas_017
cssl	halichoeres_miniatus	Hmi-CBas_018
cssl	halichoeres_miniatus	Hmi-CBas_019
cssl	halichoeres_miniatus	Hmi-CBas_020
cssl	halichoeres_miniatus	Hmi-CBas_021
cssl	halichoeres_miniatus	Hmi-CBas_022
cssl	halichoeres_miniatus	Hmi-CBas_023
cssl	halichoeres_miniatus	Hmi-CBas_024
cssl	halichoeres_miniatus	Hmi-CBas_025
cssl	halichoeres_miniatus	Hmi-CBas_026
cssl	halichoeres_miniatus	Hmi-CBas_027
cssl	halichoeres_miniatus	Hmi-CBas_028
cssl	halichoeres_miniatus	Hmi-CBas_029
cssl	halichoeres_miniatus	Hmi-CBas_030
cssl	halichoeres_miniatus	Hmi-CBas_031
cssl	halichoeres_miniatus	Hmi-CBas_032
cssl	halichoeres_miniatus	Hmi-CBas_033
cssl	halichoeres_miniatus	Hmi-CBas_034
cssl	halichoeres_miniatus	Hmi-CBas_035
cssl	halichoeres_miniatus	Hmi-CBas_036
cssl	halichoeres_miniatus	Hmi-CBas_037
cssl	halichoeres_miniatus	Hmi-CBas_038
cssl	halichoeres_miniatus	Hmi-CBas_039
cssl	halichoeres_miniatus	Hmi-CBas_040
cssl	halichoeres_miniatus	Hmi-CBas_041
cssl	halichoeres_miniatus	Hmi-CBas_043
cssl	halichoeres_miniatus	Hmi-CBas_044
cssl	halichoeres_miniatus	Hmi-CBas_045
cssl	halichoeres_miniatus	Hmi-CBas_046
cssl	halichoeres_miniatus	Hmi-CBas_047
cssl	halichoeres_miniatus	Hmi-CBas_048
cssl	halichoeres_miniatus	Hmi-CPar_001
cssl	halichoeres_miniatus	Hmi-CPar_002
cssl	halichoeres_miniatus	Hmi-CPar_003
cssl	halichoeres_miniatus	Hmi-CPar_004
cssl	halichoeres_miniatus	Hmi-CPar_005
cssl	halichoeres_miniatus	Hmi-CPar_006
cssl	halichoeres_miniatus	Hmi-CPar_007
cssl	halichoeres_miniatus	Hmi-CPar_008
cssl	halichoeres_miniatus	Hmi-CPar_009
cssl	halichoeres_miniatus	Hmi-CPar_010
cssl	halichoeres_miniatus	Hmi-CPar_011
cssl	halichoeres_miniatus	Hmi-CPar_012
cssl	halichoeres_miniatus	Hmi-CPar_013
cssl	halichoeres_miniatus	Hmi-CPar_014
cssl	halichoeres_miniatus	Hmi-CPar_015
cssl	halichoeres_miniatus	Hmi-CPar_016
cssl	halichoeres_miniatus	Hmi-CPar_017
cssl	halichoeres_miniatus	Hmi-CPar_018
cssl	halichoeres_miniatus	Hmi-CPar_019
cssl	halichoeres_miniatus	Hmi-CPar_020
cssl	halichoeres_miniatus	Hmi-CPar_021
cssl	halichoeres_miniatus	Hmi-CPar_022
cssl	halichoeres_miniatus	Hmi-CPar_023
cssl	halichoeres_miniatus	Hmi-CPar_024
cssl	halichoeres_miniatus	Hmi-CPar_025
cssl	halichoeres_miniatus	Hmi-CPar_026
cssl	halichoeres_miniatus	Hmi-CPar_027
cssl	halichoeres_miniatus	Hmi-CPar_028
cssl	halichoeres_miniatus	Hmi-CPar_029
cssl	halichoeres_miniatus	Hmi-CPar_030
cssl	halichoeres_miniatus	Hmi-CPar_031
cssl	halichoeres_miniatus	Hmi-CPar_032
cssl	halichoeres_miniatus	Hmi-CPar_033
cssl	halichoeres_miniatus	Hmi-CPar_034
cssl	halichoeres_miniatus	Hmi-CPar_035
cssl	halichoeres_miniatus	Hmi-CPar_036
cssl	halichoeres_miniatus	Hmi-CPar_037
cssl	halichoeres_miniatus	Hmi-CPar_038
cssl	halichoeres_miniatus	Hmi-CPar_039
cssl	halichoeres_miniatus	Hmi-CPar_040
cssl	halichoeres_miniatus	Hmi-CPar_041
cssl	halichoeres_miniatus	Hmi-CPar_042
cssl	halichoeres_miniatus	Hmi-CPar_043
cssl	halichoeres_miniatus	Hmi-CPar_044
cssl	halichoeres_miniatus	Hmi-CPar_045
cssl	halichoeres_miniatus	Hmi-CPar_046
cssl	halichoeres_miniatus	Hmi-CPar_047
cssl	halichoeres_miniatus	Hmi-CPar_048
cssl	hypoatherina_temminckii	Hte-ATic_001
cssl	hypoatherina_temminckii	Hte-ATic_002
cssl	hypoatherina_temminckii	Hte-ATic_003
cssl	hypoatherina_temminckii	Hte-ATic_004
cssl	hypoatherina_temminckii	Hte-ATic_005
cssl	hypoatherina_temminckii	Hte-ATic_006
cssl	hypoatherina_temminckii	Hte-ATic_007
cssl	hypoatherina_temminckii	Hte-ATic_008
cssl	hypoatherina_temminckii	Hte-ATic_010
cssl	hypoatherina_temminckii	Hte-ATic_011
cssl	hypoatherina_temminckii	Hte-ATic_012
cssl	hypoatherina_temminckii	Hte-ATic_013
cssl	hypoatherina_temminckii	Hte-ATic_014
cssl	hypoatherina_temminckii	Hte-ATic_015
cssl	hypoatherina_temminckii	Hte-ATic_017
cssl	hypoatherina_temminckii	Hte-ATic_019
cssl	hypoatherina_temminckii	Hte-ATic_020
cssl	hypoatherina_temminckii	Hte-ATic_021
cssl	hypoatherina_temminckii	Hte-ATic_022
cssl	hypoatherina_temminckii	Hte-ATic_023
cssl	hypoatherina_temminckii	Hte-ATic_024
cssl	hypoatherina_temminckii	Hte-ATic_025
cssl	hypoatherina_temminckii	Hte-ATic_026
cssl	hypoatherina_temminckii	Hte-ATic_027
cssl	hypoatherina_temminckii	Hte-ATic_029
cssl	hypoatherina_temminckii	Hte-ATic_030
cssl	hypoatherina_temminckii	Hte-ATic_031
cssl	hypoatherina_temminckii	Hte-ATic_032
cssl	hypoatherina_temminckii	Hte-ATic_033
cssl	hypoatherina_temminckii	Hte-ATic_034
cssl	hypoatherina_temminckii	Hte-ATic_035
cssl	hypoatherina_temminckii	Hte-ATic_036
cssl	hypoatherina_temminckii	Hte-ATic_037
cssl	hypoatherina_temminckii	Hte-ATic_038
cssl	hypoatherina_temminckii	Hte-ATic_039
cssl	hypoatherina_temminckii	Hte-ATic_041
cssl	hypoatherina_temminckii	Hte-ATic_044
cssl	hypoatherina_temminckii	Hte-ATic_045
cssl	hypoatherina_temminckii	Hte-ATic_046
cssl	hypoatherina_temminckii	Hte-ATic_047
cssl	hypoatherina_temminckii	Hte-ATic_048
cssl	hypoatherina_temminckii	Hte-ATic_049
cssl	hypoatherina_temminckii	Hte-ATic_050
cssl	hypoatherina_temminckii	Hte-ATic_051
cssl	hypoatherina_temminckii	Hte-ATic_054
cssl	hypoatherina_temminckii	Hte-ATic_055
cssl	hypoatherina_temminckii	Hte-ATic_056
cssl	hypoatherina_temminckii	Hte-ATic_057
cssl	hypoatherina_temminckii	Hte-ATic_058
cssl	hypoatherina_temminckii	Hte-ATic_059
cssl	hypoatherina_temminckii	Hte-ATic_060
cssl	hypoatherina_temminckii	Hte-ATic_061
cssl	hypoatherina_temminckii	Hte-ATic_062
cssl	hypoatherina_temminckii	Hte-ATic_063
cssl	leiognathus_equula	Leq-ABas_001
cssl	leiognathus_equula	Leq-ABas_002
cssl	leiognathus_equula	Leq-ABas_003
cssl	leiognathus_equula	Leq-ABas_004
cssl	leiognathus_equula	Leq-ABas_005
cssl	leiognathus_equula	Leq-ABas_006
cssl	leiognathus_equula	Leq-ABas_008
cssl	leiognathus_equula	Leq-ABas_009
cssl	leiognathus_equula	Leq-ABas_010
cssl	leiognathus_equula	Leq-ABas_011
cssl	leiognathus_equula	Leq-ABas_012
cssl	leiognathus_equula	Leq-ABas_013
cssl	leiognathus_equula	Leq-ABas_014
cssl	leiognathus_equula	Leq-ABas_015
cssl	leiognathus_equula	Leq-ABas_016
cssl	leiognathus_equula	Leq-ABas_017
cssl	leiognathus_equula	Leq-ABas_018
cssl	leiognathus_equula	Leq-ABas_019
cssl	leiognathus_equula	Leq-ABas_020
cssl	leiognathus_equula	Leq-ABas_021
cssl	leiognathus_equula	Leq-ABas_022
cssl	leiognathus_equula	Leq-ABas_023
cssl	leiognathus_equula	Leq-ABas_025
cssl	leiognathus_equula	Leq-ABas_026
cssl	leiognathus_equula	Leq-ABas_027
cssl	leiognathus_equula	Leq-ABas_028
cssl	leiognathus_equula	Leq-ABas_029
cssl	leiognathus_equula	Leq-ABas_030
cssl	leiognathus_equula	Leq-ABas_031
cssl	leiognathus_equula	Leq-ABas_032
cssl	leiognathus_equula	Leq-ABas_033
cssl	leiognathus_equula	Leq-ABas_034
cssl	leiognathus_equula	Leq-ABas_035
cssl	leiognathus_equula	Leq-ABas_036
cssl	leiognathus_equula	Leq-ABas_039
cssl	leiognathus_equula	Leq-ABas_040
cssl	leiognathus_equula	Leq-ABas_042
cssl	leiognathus_equula	Leq-ABas_043
cssl	leiognathus_equula	Leq-ABas_044
cssl	leiognathus_equula	Leq-ABas_046
cssl	leiognathus_equula	Leq-ABas_048
cssl	leiognathus_equula	Leq-ABas_052
cssl	leiognathus_equula	Leq-ABas_053
cssl	leiognathus_equula	Leq-ABas_056
cssl	leiognathus_equula	Leq-ABas_058
cssl	leiognathus_equula	Leq-CMig_006
cssl	leiognathus_equula	Leq-CMig_016
cssl	leiognathus_equula	Leq-CMig_020
cssl	leiognathus_equula	Leq-CMig_030
cssl	leiognathus_equula	Leq-CMig_042
cssl	leiognathus_equula	Leq-CMig_058
cssl	salarias_fasciatus	Sfa-ABas_001
cssl	salarias_fasciatus	Sfa-ABas_002
cssl	salarias_fasciatus	Sfa-ABas_003
cssl	salarias_fasciatus	Sfa-ABas_004
cssl	salarias_fasciatus	Sfa-ABas_005
cssl	salarias_fasciatus	Sfa-ABas_006
cssl	salarias_fasciatus	Sfa-ABas_007
cssl	salarias_fasciatus	Sfa-ABas_008
cssl	salarias_fasciatus	Sfa-ABas_009
cssl	salarias_fasciatus	Sfa-ABas_010
cssl	salarias_fasciatus	Sfa-ABas_013
cssl	salarias_fasciatus	Sfa-ABas_014
cssl	salarias_fasciatus	Sfa-ABas_016
cssl	salarias_fasciatus	Sfa-ABas_017
cssl	salarias_fasciatus	Sfa-ABas_018
cssl	salarias_fasciatus	Sfa-ABas_019
cssl	salarias_fasciatus	Sfa-ABas_020
cssl	salarias_fasciatus	Sfa-ABas_021
cssl	salarias_fasciatus	Sfa-ABas_022
cssl	salarias_fasciatus	Sfa-ABas_023
cssl	salarias_fasciatus	Sfa-ABas_024
cssl	salarias_fasciatus	Sfa-ABas_025
cssl	salarias_fasciatus	Sfa-ABas_026
cssl	salarias_fasciatus	Sfa-ABas_027
cssl	salarias_fasciatus	Sfa-ABas_028
cssl	salarias_fasciatus	Sfa-ABas_029
cssl	salarias_fasciatus	Sfa-ABas_030
cssl	salarias_fasciatus	Sfa-ABas_031
cssl	salarias_fasciatus	Sfa-ABas_032
cssl	salarias_fasciatus	Sfa-ABas_033
cssl	salarias_fasciatus	Sfa-ABas_034
cssl	salarias_fasciatus	Sfa-ABas_035
cssl	salarias_fasciatus	Sfa-CBas_001
cssl	salarias_fasciatus	Sfa-CBas_002
cssl	salarias_fasciatus	Sfa-CBas_003
cssl	salarias_fasciatus	Sfa-CBas_006
cssl	salarias_fasciatus	Sfa-CBas_007
cssl	salarias_fasciatus	Sfa-CBas_008
cssl	salarias_fasciatus	Sfa-CBas_009
cssl	salarias_fasciatus	Sfa-CBas_010
cssl	salarias_fasciatus	Sfa-CBas_014
cssl	salarias_fasciatus	Sfa-CBas_015
cssl	salarias_fasciatus	Sfa-CBas_016
cssl	salarias_fasciatus	Sfa-CBas_017
cssl	salarias_fasciatus	Sfa-CBas_019
cssl	salarias_fasciatus	Sfa-CBas_020
cssl	salarias_fasciatus	Sfa-CBas_021
cssl	salarias_fasciatus	Sfa-CBas_023
cssl	salarias_fasciatus	Sfa-CBas_025
cssl	salarias_fasciatus	Sfa-CBas_026
cssl	salarias_fasciatus	Sfa-CBas_027
cssl	salarias_fasciatus	Sfa-CBas_028
cssl	salarias_fasciatus	Sfa-CBas_029
cssl	salarias_fasciatus	Sfa-CBas_030
cssl	salarias_fasciatus	Sfa-CBas_031
cssl	salarias_fasciatus	Sfa-CBas_032
cssl	salarias_fasciatus	Sfa-CBas_033
cssl	salarias_fasciatus	Sfa-CBas_036
cssl	salarias_fasciatus	Sfa-CBas_039
cssl	salarias_fasciatus	Sfa-CBas_041
cssl	salarias_fasciatus	Sfa-CBas_042
cssl	salarias_fasciatus	Sfa-CBas_043
cssl	salarias_fasciatus	Sfa-CBas_044
cssl	salarias_fasciatus	Sfa-CBas_046
cssl	salarias_fasciatus	Sfa-CBas_048
cssl	salarias_fasciatus	Sfa-CBas_056
cssl	salarias_fasciatus	Sfa-CBas_059
cssl	salarias_fasciatus	Sfa-CBas_061
cssl	salarias_fasciatus	Sfa-CBas_062
cssl	salarias_fasciatus	Sfa-CBas_066
cssl	salarias_fasciatus	Sfa-CBas_067
cssl	salarias_fasciatus	Sfa-CBas_073
cssl	salarias_fasciatus	Sfa-CBas_076
cssl	salarias_fasciatus	Sfa-CBas_078
cssl	salarias_fasciatus	Sfa-CBas_084
cssl	salarias_fasciatus	Sfa-CBas_086
cssl	salarias_fasciatus	Sfa-CBas_088
cssl	salarias_fasciatus	Sfa-CBas_090
cssl	salarias_fasciatus	Sfa-CBas_091
cssl	salarias_fasciatus	Sfa-CBas_092
cssl	salarias_fasciatus	Sfa-CBas_096
cssl	siganus_spinus	Ssp-AAtu_005
cssl	siganus_spinus	Ssp-AAtu_006
cssl	siganus_spinus	Ssp-AAtu_007
cssl	siganus_spinus	Ssp-AAtu_008
cssl	siganus_spinus	Ssp-AAtu_009
cssl	siganus_spinus	Ssp-AAtu_011
cssl	siganus_spinus	Ssp-AAtu_012
cssl	siganus_spinus	Ssp-AAtu_013
cssl	siganus_spinus	Ssp-AAtu_014
cssl	siganus_spinus	Ssp-AAtu_015
cssl	siganus_spinus	Ssp-AAtu_016
cssl	siganus_spinus	Ssp-AAtu_017
cssl	siganus_spinus	Ssp-AAtu_018
cssl	siganus_spinus	Ssp-AAtu_019
cssl	siganus_spinus	Ssp-AAtu_020
cssl	siganus_spinus	Ssp-AAtu_021
cssl	siganus_spinus	Ssp-AAtu_022
cssl	siganus_spinus	Ssp-AAtu_023
cssl	siganus_spinus	Ssp-AAtu_024
cssl	siganus_spinus	Ssp-AAtu_025
cssl	siganus_spinus	Ssp-AAtu_026
cssl	siganus_spinus	Ssp-AAtu_027
cssl	siganus_spinus	Ssp-AAtu_029
cssl	siganus_spinus	Ssp-AAtu_030
cssl	siganus_spinus	Ssp-AAtu_031
cssl	siganus_spinus	Ssp-AAtu_033
cssl	siganus_spinus	Ssp-AAtu_034
cssl	siganus_spinus	Ssp-AAtu_035
cssl	siganus_spinus	Ssp-AAtu_036
cssl	siganus_spinus	Ssp-AAtu_037
cssl	siganus_spinus	Ssp-AAtu_038
cssl	siganus_spinus	Ssp-AAtu_039
cssl	siganus_spinus	Ssp-AAtu_040
cssl	siganus_spinus	Ssp-AAtu_041
